intra_group_distance,inter_group_variance,complementarity,engagement_balance,demographic_fairness,cluster_coverage,outcome_diversity,at_risk_concentration,high_risk_group_rate,outcome_balance,baseline_run
2.937938966882247,1.1164803504943848,0.5843023255813954,0.35129823042142216,0.589812060573283,0.7790697674418603,0.5377906976744186,0.2703488372093023,0.023255813953488372,0.3353001560621896,73
2.7093815145715405,1.592343807220459,0.5465116279069767,0.39902680426597703,0.5966738777717685,0.7286821705426356,0.5087209302325582,0.2703488372093023,0.06976744186046512,0.41732205516894844,74
2.836189512425167,1.3367904424667358,0.5726744186046512,0.39246147487723343,0.5801784748512709,0.7635658914728682,0.5203488372093024,0.2703488372093023,0.06976744186046512,0.42721835792416063,75
2.8133402584172966,1.410285472869873,0.5581395348837209,0.3877578824540202,0.5872769064359114,0.7441860465116278,0.5348837209302325,0.2703488372093023,0.03488372093023256,0.3705242845129449,76
2.7940677961116833,1.4054667949676514,0.5581395348837209,0.3837344204561934,0.6006625202812331,0.7441860465116279,0.5348837209302325,0.2703488372093023,0.08139534883720931,0.473177458855146,77
2.8402525920725985,1.3520125150680542,0.5784883720930233,0.3554304282513235,0.5906571119524067,0.7713178294573643,0.5377906976744186,0.2703488372093023,0.046511627906976744,0.3930006331434269,78
2.8886075697310956,1.197857141494751,0.5726744186046512,0.3644144015862365,0.5902176852352621,0.7635658914728685,0.5319767441860465,0.2703488372093023,0.05813953488372093,0.3983681193835421,79
2.800981782624703,1.4193534851074219,0.5813953488372093,0.3702263751159742,0.5870740941049216,0.7751937984496124,0.5290697674418605,0.2703488372093023,0.03488372093023256,0.40474200929367876,80
2.8042586116771315,1.3574163913726807,0.5697674418604651,0.37952773740026574,0.5843023255813953,0.7596899224806201,0.5116279069767442,0.2703488372093023,0.09302325581395349,0.4668035689450095,81
2.882520275430155,1.2402911186218262,0.5697674418604651,0.38849383743041344,0.5859248242293131,0.7596899224806201,0.5348837209302325,0.2703488372093023,0.06976744186046512,0.42185087168404556,82
2.88076252170838,1.267744779586792,0.5755813953488372,0.40072594927406135,0.605901838831801,0.7674418604651164,0.5087209302325582,0.2703488372093023,0.10465116279069768,0.4822350918853404,83
2.788106310576559,1.4155150651931763,0.5377906976744186,0.3821232247054785,0.5912655489453759,0.7170542635658914,0.5319767441860465,0.2703488372093023,0.05813953488372093,0.4082644221387543,84
2.8443687533336313,1.3020427227020264,0.5755813953488372,0.3546322710248661,0.5951865873445106,0.7674418604651163,0.5348837209302325,0.2703488372093023,0.08139534883720931,0.43074077076923617,85
2.8011165981592376,1.4672038555145264,0.5697674418604651,0.3772702681450857,0.5971471065440779,0.7596899224806201,0.5319767441860465,0.2703488372093023,0.03488372093023256,0.3849494037832543,86
2.951207043545769,1.117705225944519,0.5755813953488372,0.32951382139353985,0.5875811249323959,0.7674418604651163,0.5436046511627907,0.2703488372093023,0.06976744186046512,0.37320802763300237,87
2.9102359131269027,1.1545034646987915,0.5901162790697675,0.32839016530408804,0.6025216333153056,0.7868217054263568,0.5406976744186046,0.2703488372093023,0.03488372093023256,0.35157034872753845,88
2.9068142306319715,1.1640043258666992,0.5813953488372093,0.3428873051573542,0.5901162790697676,0.7751937984496124,0.5290697674418605,0.2703488372093023,0.046511627906976744,0.32808759642703494,89
2.873559590669999,1.2243709564208984,0.5726744186046512,0.361774821546801,0.5942401297998919,0.7635658914728682,0.5290697674418605,0.2703488372093023,0.08139534883720931,0.4111158992038154,90
2.878651648290292,1.267817497253418,0.5726744186046512,0.3393517765059173,0.5973499188750675,0.7635658914728682,0.502906976744186,0.2703488372093023,0.08139534883720931,0.446172293709567,91
2.7989238805900656,1.5104968547821045,0.5697674418604651,0.39919514402627754,0.596369659275284,0.7596899224806203,0.5174418604651163,0.2703488372093023,0.05813953488372093,0.4642875597699556,92
2.7963033467909164,1.4724100828170776,0.563953488372093,0.38846297251645745,0.5801784748512709,0.751937984496124,0.5203488372093024,0.2703488372093023,0.09302325581395349,0.46143608270489433,93
