intra_group_distance,inter_group_variance,complementarity,cluster_coverage,engagement_balance,demographic_fairness_sex,demographic_fairness_address,demographic_fairness,outcome_diversity,at_risk_concentration,high_risk_group_rate,outcome_balance,baseline_run
7.367104867511617,10.379084587097168,0.5899795501022495,0.7832310838445808,0.3892739877293646,0.20982020475105637,0.17677345357495092,0.19329682916300364,0.8404907975460123,0.0,0.0,0.38700491450541447,23
7.234204568276171,11.029452323913574,0.5782208588957055,0.7668711656441718,0.40840033864818787,0.21450493286824787,0.18707245061617528,0.2007886917422116,0.8788343558282209,0.0,0.0,0.358218267400605,24
7.619653031119475,9.092918395996094,0.5976482617586911,0.7934560327198364,0.37448151605950675,0.1892765651734145,0.18758369805993805,0.18843013161667627,0.8604294478527608,0.0,0.0,0.35481512431377843,25
7.369048892794226,10.638118743896484,0.5920245398773006,0.7852760736196319,0.37003348006644815,0.2008682541333056,0.17648198738975487,0.18867512076153026,0.8634969325153374,0.0,0.0,0.37445310961819955,26
7.391769795813779,10.540486335754395,0.5966257668711656,0.7914110429447855,0.37740508386582117,0.20273600095789968,0.18444216523139265,0.19358908309464617,0.8542944785276073,0.0,0.0,0.3563178172098545,27
7.5283502056379135,9.917391777038574,0.6068507157464212,0.8057259713701432,0.4077729861839972,0.18434133368624375,0.18422474721216534,0.18428304044920454,0.8558282208588958,0.0,0.0,0.3805412364555176,28
7.49695547806101,9.444873809814453,0.5751533742331288,0.7627811860940696,0.37097255518750016,0.2140771865478115,0.2138770989504066,0.21397714274910906,0.8542944785276073,0.0,0.0,0.4285754322564789,29
7.507613467147152,9.588327407836914,0.5950920245398773,0.7893660531697343,0.40109362752179634,0.20095175525663206,0.1796211569789609,0.1902864561177965,0.8696319018404908,0.0,0.0,0.3844304731196393,30
7.56078699297035,9.483407020568848,0.6088957055214724,0.8077709611451944,0.4048533255281503,0.2017237467741783,0.20533162549903738,0.20352768613660782,0.8496932515337423,0.0,0.0,0.4005032841448021,31
7.484190040047953,9.57879638671875,0.5777096114519427,0.7668711656441718,0.3697066384360385,0.21092620076190838,0.17881844335000205,0.19487232205595523,0.8665644171779141,0.0,0.0,0.3884265918052747,32
7.10169359083986,11.833388328552246,0.5817995910020449,0.7709611451942742,0.42129954110239354,0.21817740680171788,0.1978826951011624,0.20803005095144014,0.8696319018404908,0.0,0.0,0.4238684749209133,33
7.5772733179047,9.337200164794922,0.593558282208589,0.7873210633946832,0.38045402023930947,0.19481678593147866,0.1682303433629211,0.18152356464719988,0.8604294478527608,0.0,0.0,0.37354339232093225,34
7.372345069937324,10.382550239562988,0.5894683026584867,0.7811860940695295,0.38194434332849,0.212710446463176,0.18451621339736138,0.1986133299302687,0.852760736196319,0.0,0.0,0.41880060774557887,35
7.583257606851834,9.336321830749512,0.6032719836400817,0.7995910020449898,0.4177944873808544,0.20827622171596388,0.19174772577600901,0.20001197374598645,0.8665644171779141,0.0,0.0,0.3816203056316216,36
