intra_group_distance,inter_group_variance,complementarity,cluster_coverage,engagement_balance,demographic_fairness_imd_band_ord,demographic_fairness,outcome_diversity,at_risk_concentration,high_risk_group_rate,outcome_balance,baseline_run
2.9110246163390503,1.3018062114715576,0.5668604651162791,0.7558139534883721,0.39060272991866773,0.5958626284478097,0.5958626284478097,0.5319767441860465,0.2703488372093023,0.08139534883720931,0.39920678910856006,10
2.908638468830442,1.269812822341919,0.5813953488372093,0.7751937984496124,0.3437176658271993,0.5837276906435912,0.5837276906435912,0.5319767441860465,0.2703488372093023,0.05813953488372093,0.413799642323873,11
2.790204374428593,1.5696871280670166,0.5494186046511628,0.7325581395348837,0.39513152614549774,0.5849783666846945,0.5849783666846945,0.5377906976744186,0.2703488372093023,0.046511627906976744,0.3956843762634845,12
2.864018356689769,1.393742561340332,0.5784883720930233,0.7713178294573645,0.365292949315625,0.5936992969172525,0.5936992969172525,0.5232558139534884,0.2703488372093023,0.06976744186046512,0.4434885505895096,13
2.94325319400423,1.1900506019592285,0.5872093023255814,0.7829457364341088,0.3466111727735426,0.5920767982693348,0.5920767982693348,0.5348837209302325,0.2703488372093023,0.03488372093023256,0.4101094955337938,14
3.00395231314397,1.085890531539917,0.5930232558139535,0.7906976744186048,0.34715327719340644,0.5848093564088697,0.5848093564088697,0.5436046511627907,0.2703488372093023,0.03488372093023256,0.3641503946028082,15
2.919378205115976,1.1763865947723389,0.5697674418604651,0.7596899224806201,0.3522622865603926,0.6103637101135749,0.6103637101135749,0.5290697674418605,0.2703488372093023,0.08139534883720931,0.4109481652588118,16
2.9860331594278113,1.109450101852417,0.6046511627906976,0.8062015503875972,0.33240606854747695,0.5934626825310979,0.5934626825310979,0.5465116279069767,0.2703488372093023,0.023255813953488372,0.3948457065384665,17
2.9858822962082985,1.1037399768829346,0.5784883720930233,0.7713178294573643,0.33609521313546487,0.5936992969172525,0.5936992969172525,0.5174418604651163,0.2703488372093023,0.08139534883720931,0.4146383120488909,18
2.9860848649367546,1.0548540353775024,0.5988372093023255,0.7984496124031009,0.3445733798192224,0.5770348837209303,0.5770348837209303,0.5436046511627907,0.2703488372093023,0.023255813953488372,0.3768981744230816,19
2.894146465766833,1.3795047998428345,0.5930232558139535,0.7906976744186046,0.37067958543416385,0.5770686857760952,0.5770686857760952,0.5465116279069767,0.2703488372093023,0.05813953488372093,0.36146665148275064,20
2.9242762385567054,1.183597207069397,0.5668604651162791,0.7558139534883722,0.3497467173359588,0.5827474310438076,0.5827474310438076,0.5319767441860465,0.2703488372093023,0.023255813953488372,0.41195456892883325,21
2.96900338663681,1.2003474235534668,0.5843023255813954,0.7790697674418605,0.3439161618682272,0.5861614386154679,0.5861614386154679,0.5377906976744186,0.2703488372093023,0.05813953488372093,0.41732205516894855,22
2.926071778403315,1.2722644805908203,0.563953488372093,0.7519379844961239,0.3730885447262092,0.5918063818280151,0.5918063818280151,0.5377906976744186,0.2703488372093023,0.09302325581395349,0.44080480746945194,23
